account_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
98414,,206917,260062,244412,202880,205144,158409,152419,179192,163538,191044,190313,201319,207671,193274,192583,
98415,,,0,0,7028,13920,16914,10691,15937,15478,17154,17911,20716,23237,22740,22710,
98416,,6635,8035,6163,5712,5769,3468,3251,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98417,,4940,5684,4579,3379,3473,6375,6824,8035,9756,38923,39955,38742,39215,38541,35530,
98418,,5355,6605,7969,7130,8353,7430,7510,,,,,,,,,
98419,,15116,15148,16861,14226,15130,13268,9532,10632,9665,7949,8445,9238,9488,9738,10065,
98420,,33605,34052,31088,31598,31397,29839,30880,34525,35011,38128,38080,34932,38022,39035,40027,
98421,,2200,4488,4389,6676,2946,109,3268,1828,3053,3896,155,0,,,,
98422,,,4728,4271,1943,1947,1875,840,1240,2132,1615,1429,1421,1769,2026,2066,
98424,,,,,0,162336,733890,686728,742032,637761,872578,757822,643205,833073,1007941,169341,
98425,,,,660,766,946,997,773,,,,,,,,,
98426,,,,,,0,0,7293,3694,2579,2358,2365,2477,2834,2370,2623,
98427,,,,,,28173,28185,21439,3217,1687,1414,1758,1977,2133,1483,2153,
98429,,,,,,,504265,198684,383,13889,173498,452645,825970,229524,1236840,1038549,
98430,,9217,9799,8577,6620,5326,4913,10658,6576,7544,6355,7351,7202,7693,7754,9154,
98431,,4722,2077,2003,979,736,1809,766,7104,7035,3783,1562,2318,5010,1541,3531,
98432,,4004,0,0,0,0,,,,,,,,,,,
98433,,560,427,210,238,211,215,183,,,,,,,,,
98434,,10919,10282,8558,6059,4916,3872,3068,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98435,,29448,29216,24931,21801,21011,20023,19897,19285,19411,19791,19135,19125,19433,18869,16703,
98436,,44044,42609,39245,15342,2383,0,,,,,,,,,,
98437,,325,158,167,180,442,304,20,0,0,,,,,,,
98438,,38240,33637,41184,29975,28013,32910,36157,29754,27051,28866,26449,29343,25213,26169,22669,
98439,,5346,109,116,114,134,88,96,40,49,28,38,49,33,41,49,
98440,,280,1885,1928,484,262,351,2190,44858,45138,980,549,218,250,211,402,
98441,,10830,10964,8196,7186,7867,8101,7381,7475,7836,8256,9216,10049,10912,11959,12274,
98442,,3368,2851,3680,1254,7119,6009,1997,464,,,,,,,,
98443,,24497,22787,17655,15499,17979,18008,4326,0,,,,,,,,
98444,,1683,1778,2303,2532,5533,2197,431,384,306,406,349,411,404,493,539,
98445,,8919,4160,0,0,0,0,,,,,,,,,,
98446,,4175,4467,4326,4411,4274,3845,3709,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98447,,6428,6570,4015,516,,,,,,,,,,,,
98448,,11046,13599,13856,29032,12380,9142,8090,8976,14068,7186,8286,13187,9205,8636,11207,
98449,,,27651,50061,53942,59509,53581,48516,44475,46650,48073,45944,47818,36963,42313,42577,
98450,,,,Not Reported,47890,82636,92809,95623,90669,82956,90331,93389,89592,96420,92408,90589,
98451,,,,,3410,15354,1221,0,406,12358,19995,21566,27032,28513,38566,35717,
98453,,,,,,,25343,21653,12641,1730,1315,1979,1591,2258,3341,2440,
98454,,4303,3315,2806,3343,3086,2268,1313,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98455,,,,Not Reported,1087,1720,560,178,9414,28715,9988,9577,4925,5921,20198,2211,
98456,,,,,4517,7146,8517,8525,2643,1542,708,651,743,942,813,705,
98457,,6587,5938,3318,2504,2088,4467,3430,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98458,6693,6552,6689,6246,4706,5590,5193,2892,3677,2031,1971,1389,2084,0,,,
98459,592375,581160,642851,577705,440389,392664,253644,459140,424978,534339,479955,419503,377156,303335,615,672,
98460,415653,426650,279132,330224,463278,510944,455907,321209,172115,156427,158769,312368,170747,298001,297586,266605,
98461,67497,56512,64380,63678,58822,60119,66209,68750,68901,60176,66933,66604,66682,59741,63580,58372,
98462,62994,52761,51324,58890,63790,65739,65888,60778,66646,67267,67731,65695,67864,58165,67013,65673,
98463,60430,61438,59892,60267,57755,62281,57675,56971,59072,6270,,,,,,,
98464,2126527,1407854,1919952,36162,513895,576932,1165399,1045096,620222,1027984,1593746,848565,1350657,960951,558983,209317,
98465,0,44610,760951,888044,411380,294648,298281,151810,66495,76362,135237,305,76502,47570,130830,170242,
98466,35072,32105,20967,23228,8178,11662,10588,9499,9139,8361,8811,7981,9285,11236,8129,8290,
98467,1692327,2536246,2423841,2369310,1833182,2021726,1045385,766720,551711,228857,68466,25677,150146,88604,13427,157647,
98468,30993,22061,25811,35048,7669,0,,,,,,,,,,,
98469,10088,10691,9516,8086,5930,9794,9887,3819,0,,,,,,,,
98470,19272,20135,16711,14031,5924,7879,2911,2791,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98471,14214,12823,16805,9526,2112,722,1457,98,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98472,9943,10685,8698,6949,2314,3820,3765,1223,0,,,,,,,,
98473,18785,11409,9288,8401,8946,4320,0,0,,,,,,,,,
98474,1697,577,2388,2355,1181,7676,112070,112608,112884,109066,110846,111473,117038,119657,120128,124729,
98475,12703,10886,9950,7938,5891,3949,5171,3923,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98476,10295,6688,3394,1510,1524,1772,1544,1597,,,,,,,,,
98477,31346,17850,39128,30985,30434,31704,31822,31038,31936,36389,41440,44936,49671,49192,43458,33860,
98478,2249,0,0,,,Not Reported,,,,,,,,,,,
98479,11203,10629,12554,7783,11758,9471,8324,3580,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98480,33139,29020,33893,30986,12339,10188,8816,7498,6554,8651,8558,7798,4809,6832,5977,3758,
98481,13054,12723,11075,11388,3274,0,,,,,,,,,,,
98482,20354,22502,22715,21228,12426,8361,8108,11419,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98483,470160,471739,459964,355415,165534,133710,125545,225944,229596,222521,227953,225274,225896,185456,334,217,
98484,293905,282993,315345,287223,320996,325772,321529,303712,323783,309580,282312,283949,299726,309003,304414,300399,
98485,2733,7208,9393,5436,6509,10670,2157,1707,5326,9096,10218,6231,8132,2250,13033,7059,
98486,7900,6014,11635,5039,536,400,0,0,0,0,,,,,,,
98487,122586,146403,135679,120600,96745,90875,78032,38036,59579,70584,69926,73310,110216,116171,143384,132808,
98488,1339,983,1652,1330,298,,,,,,,,,,,,
98489,461958,565314,552323,540000,538580,575257,576083,568150,552954,544518,566599,557474,599004,574789,551461,509469,
98490,9381,8804,9788,6170,2491,1327,3514,885,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98491,10654,10784,10814,2520,0,2226,124,0,Excluded,Excluded,Excluded,,,,,,
98492,127432,98578,102290,116143,114088,115245,116206,115885,115930,113548,113835,119300,122670,124239,122510,117140,
98493,438005,427445,485582,470772,368889,445937,411030,339717,262098,345082,295686,281169,279947,304483,268313,243498,
98494,68106,75074,70596,74114,74994,70037,66228,0,0,,,,,,,,
98495,25518,27710,27276,27003,16094,0,0,,,,,,,,,,
98496,22913,24534,24395,23942,12761,21051,24082,23819,23832,24204,21904,18030,23233,17839,23208,19337,
98498,0,176171,217584,205223,183061,211605,213003,201752,214984,199891,214868,190988,217508,212208,206852,197009,
98499,16146,15576,13806,11693,9073,5268,4361,3333,2523,2506,4333,3650,6641,7510,6867,8330,
98500,37515,59670,58089,49412,37699,51739,48200,53098,92895,85936,92836,93479,95563,95672,95182,93840,
98501,1172,15114,15771,13988,3530,121,0,0,,,,,,,,,
98504,,4991,1196,542,2347,12327,7302,1374,2575,1128,2333,2750,6684,13256,3345,3006,
98505,,24838,35136,38241,28147,22008,14122,16977,13010,5628,5276,4090,,,,,
98506,15682,17660,14959,14892,8528,0,0,,,,,,,,,,
98507,,,3048,14902,14985,14290,13732,11738,11392,11671,11497,11219,12224,11215,10859,9065,
98508,,160472,140191,168612,111154,105946,117235,125347,251812,255125,265143,255897,288253,264938,280857,284758,
98509,,6991,7004,6395,8931,7361,7897,8807,6851,8193,10448,9405,12170,11871,13588,10899,
98510,,Not Reported,5033,5323,4612,4980,3713,2555,2109,1603,621,27,12,104,50,47,
98511,,,28,169,2143,330,4313,6583,9723,24846,3432,1400,1396,2526,1721,1885,
98513,4446,5791,7018,3011,1959,1409,1124,1187,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98517,,,,,31913,63991,62907,61065,57837,7284,,,,,,,
98518,,,,0,36898,54182,59408,54525,61525,7213,,,,,,,
98519,5549,5055,4319,3566,1262,1266,623,1135,773,723,832,820,1166,704,872,558,
98520,,,,,7464,38674,38002,36911,23457,30960,36851,38127,33427,39399,36774,35251,
98521,,,,,,5122,11595,12095,8685,2369,981,916,972,1077,566,713,
98522,,,,,,13278,15592,23127,2550,1437,1447,1431,1301,1636,1378,1531,
98523,26454,42513,43029,21169,10503,9751,10755,9827,5024,708,2513,1929,8878,9465,10426,8677,
98524,,,,,,1729,20571,22124,2580,1409,1223,1189,1039,1355,1396,1367,
98527,,,,,,689,13129,13027,9053,11643,11912,12606,13661,12813,13795,11596,
98528,,,,,,15961,22471,22794,16722,28686,34544,35264,31588,39300,35404,34006,
98529,,,,,,,6362,14241,3800,2078,2860,2889,2529,2570,2453,2518,
98530,,2447,2136,1483,1295,885,317,1,0,0,0,,,,,,
98531,0,13002,12134,0,,Not Reported,,,,,,,,,,,
98532,,1683,1666,1895,2637,2077,1854,1326,4570,1677,534,500,806,439,231,125,
98533,,11221,11359,11154,7061,8329,12962,15646,14549,14248,16352,19640,22816,22268,20420,18850,
98534,8610,8690,6576,2500,0,0,,,,,,,,,,,
98535,,17446,19881,20515,20310,18399,15377,16200,15823,12568,8131,4326,2202,2547,534,527,
98536,,7764,8305,8043,4463,5181,4054,3087,,,,,,,,,
98537,,62009,75431,0,0,0,0,0,,,,,,,,,
98538,,40458,45789,37314,29421,30619,34872,36502,43757,32248,34153,34251,27887,25532,29500,16028,
98539,,26712,28178,27453,20873,20241,20243,17860,28171,33345,34170,34646,34908,34446,26173,26159,
98540,,9463,13072,10818,10618,9680,7817,8937,2786,8932,8888,9338,9164,8996,10266,7192,
98541,,490,59549,62165,61004,61733,56741,61065,60225,13550,,,,,,,
98542,7016,6656,5955,1965,571,197,319,187,,,,,,,,,
98543,,0,249,755,0,908,0,0,6825,3560,5630,8118,7698,7712,8524,8391,
98544,,12160,12754,12738,7847,8331,5753,3221,36401,29451,29260,28426,28825,29885,30328,29453,
98545,,15226,22309,23144,19498,18310,19574,18744,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98546,,13545,12831,11083,8335,7967,7231,8094,7206,6085,5991,5663,6056,5933,5673,5075,
98547,,7238,6504,7850,7057,10877,8577,7647,7295,6107,4588,4554,6646,5643,3661,3835,
98548,13626,12785,12351,8843,5859,6511,3903,0,,,,,,,,,
98550,,,,,0,330322,756036,767950,624177,466428,691344,666246,678462,813206,592041,170310,
98551,,,,841,673,872,1020,539,,,,,,,,,
98552,,,,,Not Reported,1413,1233,435,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98555,28531,31740,27495,19410,7937,763,5133,4086,0,,,,,,,,
98557,,,267,44,0,5,0,0,,,,,,,,,
98558,,,,,0,0,0,0,0,Not Reported,,,,,,,
98559,587364,544850,546596,472954,333542,378499,176898,152768,379665,480238,464540,468498,444980,413500,383064,398446,
98560,279530,285359,222818,222619,337396,375091,301994,330297,384413,394813,382171,418138,364596,390739,339938,289836,
98561,20151,20176,11602,11990,1384,2439,919,288,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98562,29808,61636,53587,49285,16417,0,,,,,,,,,,,
98563,65297,55532,18316,0,Not Reported,Not Reported,,,,,,,,,,,
98564,762775,846600,570778,680155,495052,445058,616377,711510,698711,767048,753205,711057,388616,528018,561486,416812,
98565,604217,503372,0,,,Not Reported,,,,,,,,,,,
98566,28715,27217,25109,22261,0,0,0,,,,,,,,,,
98567,6130,2271,639,985,184,119,97,167,152,681,231,,,,,,
98568,7140,5370,5408,2743,1678,923,489,332,259,0,,,,,,,
98569,14410,10892,10493,4837,4801,177,1120,0,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98570,6290,7171,7241,3635,3926,4269,6762,3913,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98571,13702,6662,10165,8177,363,2634,0,0,0,,,,,,,,
98572,4326,3881,871,,,Not Reported,,,,,,,,,,,
98573,5346,3980,2483,2384,0,0,0,,,,,,,,,,
98574,57149,48497,63990,48505,12682,14023,8760,14503,7538,10192,8168,3077,15331,12091,12769,6914,
98575,4726,4678,5228,2375,1719,1327,0,Not Reported,,,,,,,,,
98576,7123,7893,7893,2936,232,226,193,246,,,,,,,,,
98577,2966,2152,2504,0,10,0,0,,,,,,,,,,
98578,4416,5101,3532,3031,1961,1894,1388,532,0,,,,,,,,
98579,7978,6112,11187,14091,3566,484,348,Not Reported,,,,,,,,,
98580,22057,18441,17110,10650,7018,5423,3012,1233,,,,,,,,,
98581,61961,66261,67425,69326,56088,65145,69351,68687,44063,40055,43990,61975,60039,60749,60252,58034,
98582,34796,33357,36412,35767,31914,0,0,,,,,,,,,,
98583,94999,99673,91267,87735,79452,79484,77202,46347,51231,53703,54577,57192,56217,56906,60421,60409,
98584,59951,56642,63381,86813,95430,93469,80711,80700,81940,97768,104902,83233,77398,52941,82759,67788,
98585,48143,47003,40682,31833,40311,58821,66999,67977,41417,23250,48883,55815,54058,62423,52905,57034,
98586,63332,77676,81922,78971,74946,78637,77724,79796,84906,83416,80845,80150,85023,83303,81256,79597,
98587,12814,14310,13093,9132,752,1414,1982,2179,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98588,19081,16806,18552,18221,18208,16882,16838,16694,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98589,41588,36863,46235,43581,38494,37829,32853,36187,132476,135002,147626,147836,148641,139366,147042,121982,
98590,28459,25430,31727,17736,10721,6633,6717,1148,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98591,11204,9916,10086,5137,798,0,0,0,0,,,,,,,,
98592,1082666,1058794,1221004,909883,575848,641342,525776,575301,558417,661513,639691,644814,614621,599314,534801,522197,
98593,83506,66726,78685,74739,55099,75924,70611,44372,45309,46098,43300,38664,62432,37314,55023,53718,
98594,139081,121675,126202,123461,132071,130551,138761,132205,125698,136567,139016,143069,139149,123356,127190,126465,
98595,0,0,0,0,,Not Reported,,,,,,,,,,,
98596,15475,15219,15746,10214,9637,10057,10859,11712,10655,10096,9466,8903,10511,10531,10250,9745,
98597,0,0,0,0,,Not Reported,,,,,,,,,,,
98598,5560,5038,5468,4891,2645,3865,4003,3279,4309,3672,4635,4802,5448,4918,5336,4272,
98599,1625359,1576576,1565597,1634568,1639716,1700928,1846932,1805661,1734852,1811929,1765415,1814723,1913517,1869570,1755493,1719243,
98600,957493,845842,864773,839508,707791,663192,481563,441596,368495,282448,375921,388275,369099,351127,288976,27480,
98601,82459,60113,68640,51707,48213,46992,67674,53336,44064,51416,55535,45236,51136,47847,39854,29471,
98602,20782,19603,23228,23922,20712,34752,40312,38750,35709,35197,850,,,,,,
98603,5536780,5488949,5639976,5405474,4385832,5291346,4985828,4587154,5091744,4961301,5907100,5718833,5307741,5646785,5097167,3911930,
98604,39926,57522,66545,64040,45409,54475,54579,56767,31049,41399,20250,45328,28686,7796,16615,14930,
98605,16329,43803,25133,18624,43094,40818,36589,30613,28579,29564,29213,20580,23082,21825,17537,18716,
98606,20162,21029,23750,25183,26392,24221,19066,20733,23582,22456,20983,22937,24319,22992,22438,20611,
98607,2669,2639,2882,2847,2489,2875,2760,2650,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98608,7716629,6119184,5974704,5941881,2643249,209023,4899033,5052107,2411883,4215702,4233843,3111028,2795288,1871082,3,21,
98609,20666,20754,21306,22059,21221,21895,19226,22107,21416,20857,20143,19601,19879,20379,20295,20806,
98610,43500,82620,107657,129240,89644,74087,34868,37173,40192,47718,39343,36179,25784,63740,53487,34541,
98611,19724,20660,20948,20389,19751,20356,19621,20183,19569,18850,18102,16771,18770,19488,19814,20434,
98612,163806,165544,151014,166729,176855,144880,166341,168799,169478,,,,,,,,
98613,4433,6449,6694,5322,1970,1009,1136,1152,529,0,,,,,,,
98614,13253,10317,12438,10901,5564,6245,6348,6594,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98615,6371,6576,4716,1222,929,216,237,228,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98616,95328,79505,74222,62348,58085,19445,9194,19715,0,0,,,,,,,
98617,14207,14148,13336,11956,8594,9311,7832,4758,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98618,142201,139082,140201,135156,122292,128328,133261,126827,133083,134108,141803,121035,124696,130667,126884,103576,
98619,14980,18508,18765,8044,11072,8139,7435,6704,3530,4461,5902,5300,8930,10100,8533,6160,
98620,21530,24228,25896,20251,25992,36634,41793,28577,,,,,,,,,
98621,3118691,3086896,2873915,2567529,2162486,1885120,1952265,1651346,1588489,1523132,1486839,1536570,1572720,1485092,1539541,1265572,
98622,772157,824817,843135,707643,754100,719664,688395,686371,706472,688442,730746,696429,721430,731128,604358,598064,
98623,9277,6887,6917,3851,Not Reported,Not Reported,,,,,,,,,,,
98624,40545,42265,40632,26192,14685,15303,13813,12318,18877,19457,21365,20290,23258,23817,23794,16657,
98625,1061,454,0,0,,Not Reported,,,,,,,,,,,
98626,32313,14305,13248,10600,3448,324,622,130,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98627,45689,44555,46690,46119,48794,54021,49563,12972,38548,34326,27358,28544,40195,49017,54782,43612,
98628,11166,11456,11107,6901,3247,3835,4166,3275,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98629,18802,16810,15637,16563,6688,6938,4065,5599,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98630,93814,105296,106092,97558,105804,109986,122479,132616,126271,114231,120631,124287,124560,128803,123545,123166,
98631,66527,68861,81293,84759,69081,79966,62628,75318,94747,94559,100603,91289,100787,105015,107646,91402,
98632,4493,4867,4386,3814,3434,2764,2173,1847,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98633,39011,19135,17981,17439,17193,11688,11253,7078,3399,3325,3600,3535,3799,,,,
98634,63831,65149,67149,57427,64535,65386,66878,67432,67660,8895,786,124,1469,0,,,
98635,25561,12872,28886,11834,18,6,13,10,0,,,,,,,,
98636,52423,51999,49064,42556,38813,38871,37885,0,,,,,,,,,
98637,412660,387122,110778,72755,14885,75156,7,3,,,,,,,,,
98638,66296,63687,60961,64175,64432,66578,66065,67804,65751,35954,12175,11333,11846,12693,13387,11752,
98639,837553,879605,805212,929145,816226,668287,262260,133058,67932,117018,347780,409494,378049,508026,485112,440226,
98640,10821,11311,9960,6493,6263,5641,5979,5924,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98641,6032,5755,6171,4912,3523,3893,5110,4679,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98642,17298,14167,14037,5901,2212,1678,1364,579,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98643,125894,1356,2117,372,99,93,96,0,,,,,,,,,
98644,22988,20460,26395,25315,31969,29278,31793,37553,45198,33442,42516,42328,42948,51020,48779,36878,
98645,17209,19038,15757,11139,3551,3793,3324,1681,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98646,20219,12874,12076,12079,7890,0,,,,,,,,,,,
98647,2399,2486,2723,2785,2789,2972,3414,3365,3559,1872,107,94,122,148,150,107,
98648,30352,26744,24810,15175,13318,8036,2193,0,,,,,,,,,
98649,3800,4207,4196,3860,1003,362,437,591,569,392,1,4541,22279,26083,27468,27781,
98650,74002,69839,76026,72966,69208,71629,84726,82951,90488,94093,88535,90420,87292,92155,84930,89716,
98651,266720,277375,286915,263837,236790,219772,210973,187998,182617,178735,192731,181292,184364,193602,199395,183113,
98652,13841,11978,12129,5108,46,64,8,0,,,,,,,,,
98653,11148,9602,12145,11274,2343,59,0,0,,,,,,,,,
98654,68287,70737,72612,66007,61479,60510,47519,44390,52866,50425,68655,67498,69510,65304,67836,59825,
98655,4888,4555,5713,4548,2617,2080,1252,1371,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98656,12616,11989,12118,10974,8705,8294,8345,7747,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,
98657,1317541,1257980,1261703,1047912,897455,915986,571026,672013,734144,916934,915847,1061194,1028691,1020822,695966,870465,
98658,75269,71763,71183,71377,71366,73692,76114,74080,75075,67462,76558,68149,71807,74435,71596,69126,
